2023-06-17 03:06:56,431|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 03:06:56,431|INFO|__main__.startLogging|mode:|mtg
2023-06-17 03:06:56,431|INFO|__main__.startLogging|tasks:|TA98
2023-06-17 03:06:56,431|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 03:06:56,431|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 03:06:56,447|INFO|__main__.startLogging|device:|titanv
2023-06-17 03:06:56,447|INFO|__main__.startLogging|DONE
2023-06-17 03:06:56,447|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 03:06:57,400|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 03:06:58,579|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|4186
2023-06-17 03:06:58,579|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|4186
2023-06-17 03:06:58,595|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|1196
2023-06-17 03:06:58,595|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|1196
2023-06-17 03:07:05,926|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 03:07:05,926|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6653340200433486]
2023-06-17 03:07:05,926|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.8136848430223824]
2023-06-17 03:07:05,926|INFO|nn.computeOptunaObjective|Trial 0 timings:|7.3337721
2023-06-17 03:07:05,926|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6653340200433486
2023-06-17 03:07:09,655|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 03:07:09,655|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6744243438700401]
2023-06-17 03:07:09,655|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.8196613661237365]
2023-06-17 03:07:09,655|INFO|nn.computeOptunaObjective|Trial 1 timings:|3.727457900000001
2023-06-17 03:07:09,655|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.6744243438700401
2023-06-17 03:07:13,132|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 03:07:13,132|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6810725552050474]
2023-06-17 03:07:13,132|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.8177020966115152]
