2023-06-17 05:06:27,032|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 05:06:27,032|INFO|__main__.startLogging|mode:|mtg
2023-06-17 05:06:27,032|INFO|__main__.startLogging|tasks:|TA1537_S9,TA1538_S9,TA97_S9,TA98_S9
2023-06-17 05:06:27,032|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 05:06:27,032|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 05:06:27,032|INFO|__main__.startLogging|device:|titanv
2023-06-17 05:06:27,032|INFO|__main__.startLogging|DONE
2023-06-17 05:06:27,032|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 05:06:29,150|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 05:06:30,391|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|4697
2023-06-17 05:06:30,391|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|4|4697
2023-06-17 05:06:30,407|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|1891
2023-06-17 05:06:30,407|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|4|1891
2023-06-17 05:06:39,161|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 05:06:39,161|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6814320704570327, 0.8013793103448276, 0.6291801510248112, 0.7325187969924811]
2023-06-17 05:06:39,161|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.863098650268383, 0.9055747126436781, 0.7748112189859763, 0.8496173469387754]
2023-06-17 05:06:39,161|INFO|nn.computeOptunaObjective|Trial 0 timings:|8.759374099999999
2023-06-17 05:06:39,161|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.7111275822047881
2023-06-17 05:06:43,545|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 05:06:43,545|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.7443326906039919, 0.7885057471264367, 0.6120550161812297, 0.744204260651629]
2023-06-17 05:06:43,545|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.8746286935223304, 0.9104022988505748, 0.766405969075872, 0.8683785356247763]
2023-06-17 05:06:43,545|INFO|nn.computeOptunaObjective|Trial 1 timings:|4.376266200000002
