2023-06-17 02:21:58,306|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 02:21:58,306|INFO|__main__.startLogging|mode:|mtg
2023-06-17 02:21:58,306|INFO|__main__.startLogging|tasks:|TA100_S9
2023-06-17 02:21:58,306|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 02:21:58,306|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 02:21:58,306|INFO|__main__.startLogging|device:|titanv
2023-06-17 02:21:58,306|INFO|__main__.startLogging|DONE
2023-06-17 02:21:58,306|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 02:21:59,447|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 02:22:00,719|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|4089
2023-06-17 02:22:00,719|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|4089
2023-06-17 02:22:00,719|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|1168
2023-06-17 02:22:00,719|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|1168
2023-06-17 02:22:08,657|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 02:22:08,657|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6799897411471596]
2023-06-17 02:22:08,657|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7802645318482422]
2023-06-17 02:22:08,657|INFO|nn.computeOptunaObjective|Trial 0 timings:|7.9326121
2023-06-17 02:22:08,657|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6799897411471596
2023-06-17 02:22:12,626|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:22:12,626|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6716580870903328]
2023-06-17 02:22:12,626|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.7861725319215198]
2023-06-17 02:22:12,626|INFO|nn.computeOptunaObjective|Trial 1 timings:|3.965779399999999
2023-06-17 02:22:12,626|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.6716580870903328
2023-06-17 02:22:16,297|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:22:16,297|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6732060747064319]
2023-06-17 02:22:16,297|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.7829318335867517]
2023-06-17 02:22:16,297|INFO|nn.computeOptunaObjective|Trial 2 timings:|3.6737493999999984
2023-06-17 02:22:16,297|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.6732060747064319
2023-06-17 02:22:19,747|INFO|nn.computeOptunaObjective|Trial 3 params:|{'n_layers': 4, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 100}
2023-06-17 02:22:19,747|INFO|nn.computeOptunaObjective|Trial 3 balacc:|[0.5339659625918258]
2023-06-17 02:22:19,747|INFO|nn.computeOptunaObjective|Trial 3 rocauc:|[0.7171982340117611]
2023-06-17 02:22:19,747|INFO|nn.computeOptunaObjective|Trial 3 timings:|3.449185
2023-06-17 02:22:19,747|INFO|nn.computeOptunaObjective|Trial 3 objective:|0.5339659625918258
2023-06-17 02:22:24,887|INFO|nn.computeOptunaObjective|Trial 4 params:|{'n_layers': 2, 'architecture': 'bottom', 'lr': 0.001, 'n_epochs': 150}
2023-06-17 02:22:24,887|INFO|nn.computeOptunaObjective|Trial 4 balacc:|[0.674981222635426]
2023-06-17 02:22:24,887|INFO|nn.computeOptunaObjective|Trial 4 rocauc:|[0.7746203308480041]
2023-06-17 02:22:24,887|INFO|nn.computeOptunaObjective|Trial 4 timings:|5.1345607000000015
2023-06-17 02:22:24,887|INFO|nn.computeOptunaObjective|Trial 4 objective:|0.674981222635426
2023-06-17 02:22:32,236|INFO|nn.computeOptunaObjective|Trial 5 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.0001, 'n_epochs': 200}
2023-06-17 02:22:32,236|INFO|nn.computeOptunaObjective|Trial 5 balacc:|[0.6690585670580907]
2023-06-17 02:22:32,236|INFO|nn.computeOptunaObjective|Trial 5 rocauc:|[0.7797039588180336]
