2023-06-17 04:56:16,959|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 04:56:16,968|INFO|__main__.startLogging|mode:|mtg
2023-06-17 04:56:16,968|INFO|__main__.startLogging|tasks:|TA100_S9,TA102_S9,TA104_S9,TA1535_S9
2023-06-17 04:56:16,968|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 04:56:16,968|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 04:56:16,968|INFO|__main__.startLogging|device:|titanv
2023-06-17 04:56:16,968|INFO|__main__.startLogging|DONE
2023-06-17 04:56:16,968|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 04:56:18,850|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 04:56:20,052|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|4890
2023-06-17 04:56:20,052|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|4|4890
2023-06-17 04:56:20,067|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|1783
2023-06-17 04:56:20,067|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|4|1783
2023-06-17 04:56:29,344|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 04:56:29,344|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6859545312986608, 0.5507399577167019, 0.6944777911164466, 0.6327876214583164]
2023-06-17 04:56:29,344|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7864638100646675, 0.7309725158562367, 0.7839135654261704, 0.773730301298277]
2023-06-17 04:56:29,344|INFO|nn.computeOptunaObjective|Trial 0 timings:|9.2677914
2023-06-17 04:56:29,344|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6409899753975314
2023-06-17 04:56:33,912|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 04:56:33,912|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.7125451114734278, 0.5507399577167019, 0.6944777911164466, 0.6260308647015596]
2023-06-17 04:56:33,912|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.7922160954073314, 0.6506342494714589, 0.7593037214885954, 0.7704233689883236]
2023-06-17 04:56:33,912|INFO|nn.computeOptunaObjective|Trial 1 timings:|4.568780499999999
2023-06-17 04:56:33,912|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.645948431252034
2023-06-17 04:56:38,192|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 04:56:38,192|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.7086723945261693, 0.5391120507399577, 0.7034813925570228, 0.6342981954764432]
