2023-06-17 02:41:24,949|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 02:41:24,949|INFO|__main__.startLogging|mode:|mtg
2023-06-17 02:41:24,949|INFO|__main__.startLogging|tasks:|TA1535_S9
2023-06-17 02:41:24,949|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 02:41:24,949|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 02:41:24,949|INFO|__main__.startLogging|device:|titanv
2023-06-17 02:41:24,949|INFO|__main__.startLogging|DONE
2023-06-17 02:41:24,949|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 02:41:25,596|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 02:41:26,674|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|2572
2023-06-17 02:41:26,674|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|2572
2023-06-17 02:41:26,689|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|736
2023-06-17 02:41:26,689|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|736
2023-06-17 02:41:31,574|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 02:41:31,574|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6305625867559402]
2023-06-17 02:41:31,574|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7645852045398873]
2023-06-17 02:41:31,574|INFO|nn.computeOptunaObjective|Trial 0 timings:|4.888923800000001
2023-06-17 02:41:31,574|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6305625867559402
2023-06-17 02:41:33,940|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:41:33,940|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.5975340899812198]
2023-06-17 02:41:33,940|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.7659630930023679]
2023-06-17 02:41:33,940|INFO|nn.computeOptunaObjective|Trial 1 timings:|2.3605273999999987
2023-06-17 02:41:33,940|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.5975340899812198
2023-06-17 02:41:36,151|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:41:36,151|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6433208132603903]
2023-06-17 02:41:36,151|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.7632787621458317]
2023-06-17 02:41:36,151|INFO|nn.computeOptunaObjective|Trial 2 timings:|2.2016167000000006
2023-06-17 02:41:36,151|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.6433208132603903
