2023-06-17 04:21:29,171|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 04:21:29,171|INFO|__main__.startLogging|mode:|mtg
2023-06-17 04:21:29,171|INFO|__main__.startLogging|tasks:|TA100_S9,TA102_S9,TA104_S9,TA1535_S9,TA1537_S9,TA1538_S9,TA97_S9,TA98_S9
2023-06-17 04:21:29,171|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 04:21:29,171|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 04:21:29,171|INFO|__main__.startLogging|device:|titanv
2023-06-17 04:21:29,171|INFO|__main__.startLogging|DONE
2023-06-17 04:21:29,171|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 04:21:32,958|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 04:21:34,169|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|5807
2023-06-17 04:21:34,169|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|8|5807
2023-06-17 04:21:34,185|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|2718
2023-06-17 04:21:34,185|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|8|2718
2023-06-17 04:21:45,924|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 04:21:45,924|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.7126770110099474, 0.5309196617336152, 0.7034813925570228, 0.626786151710623, 0.6798165615717338, 0.7899425287356322, 0.6814994606256742, 0.7639724310776943]
2023-06-17 04:21:45,924|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.8177496473519336, 0.712737843551797, 0.7671068427370948, 0.774546827794562, 0.8675282714054928, 0.8981034482758621, 0.8259618842143114, 0.8839196204797708]
2023-06-17 04:21:45,924|INFO|nn.computeOptunaObjective|Trial 0 timings:|11.724768999999998
2023-06-17 04:21:45,924|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6861368998777428
