2023-06-17 02:33:36,624|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 02:33:36,624|INFO|__main__.startLogging|mode:|mtg
2023-06-17 02:33:36,624|INFO|__main__.startLogging|tasks:|TA104
2023-06-17 02:33:36,624|INFO|__main__.startLogging|testsplit:|maxmin
2023-06-17 02:33:36,624|INFO|__main__.startLogging|output:|mtg_experiment_maxmin
2023-06-17 02:33:36,624|INFO|__main__.startLogging|device:|titanv
2023-06-17 02:33:36,624|INFO|__main__.startLogging|DONE
2023-06-17 02:33:36,624|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 02:33:36,780|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 02:33:38,006|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|287
2023-06-17 02:33:38,006|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|287
2023-06-17 02:33:38,006|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|82
2023-06-17 02:33:38,006|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|82
2023-06-17 02:33:39,513|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 02:33:39,513|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6651515151515152]
2023-06-17 02:33:39,513|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7136363636363637]
2023-06-17 02:33:39,513|INFO|nn.computeOptunaObjective|Trial 0 timings:|1.4980529000000002
2023-06-17 02:33:39,513|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6651515151515152
2023-06-17 02:33:40,138|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:33:40,138|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6712121212121213]
2023-06-17 02:33:40,138|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.6825757575757576]
2023-06-17 02:33:40,138|INFO|nn.computeOptunaObjective|Trial 1 timings:|0.6309630999999998
2023-06-17 02:33:40,138|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.6712121212121213
2023-06-17 02:33:40,708|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:33:40,708|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6401515151515151]
2023-06-17 02:33:40,708|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.7125000000000001]
2023-06-17 02:33:40,708|INFO|nn.computeOptunaObjective|Trial 2 timings:|0.5618938
2023-06-17 02:33:40,708|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.6401515151515151
2023-06-17 02:33:41,225|INFO|nn.computeOptunaObjective|Trial 3 params:|{'n_layers': 4, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 100}
2023-06-17 02:33:41,225|INFO|nn.computeOptunaObjective|Trial 3 balacc:|[0.5454545454545454]
2023-06-17 02:33:41,225|INFO|nn.computeOptunaObjective|Trial 3 rocauc:|[0.6537878787878788]
2023-06-17 02:33:41,225|INFO|nn.computeOptunaObjective|Trial 3 timings:|0.5174465000000001
