2023-06-17 02:36:06,184|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 02:36:06,184|INFO|__main__.startLogging|mode:|mtg
2023-06-17 02:36:06,184|INFO|__main__.startLogging|tasks:|TA1535
2023-06-17 02:36:06,184|INFO|__main__.startLogging|testsplit:|scaffold
2023-06-17 02:36:06,184|INFO|__main__.startLogging|output:|mtg_experiment_scaffold
2023-06-17 02:36:06,184|INFO|__main__.startLogging|device:|titanv
2023-06-17 02:36:06,184|INFO|__main__.startLogging|DONE
2023-06-17 02:36:06,184|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 02:36:06,887|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 02:36:08,105|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|2778
2023-06-17 02:36:08,105|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|2778
2023-06-17 02:36:08,105|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|791
2023-06-17 02:36:08,105|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|791
2023-06-17 02:36:13,235|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 02:36:13,235|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6336314180059736]
2023-06-17 02:36:13,235|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.769165125871142]
2023-06-17 02:36:13,235|INFO|nn.computeOptunaObjective|Trial 0 timings:|5.122393100000001
2023-06-17 02:36:13,235|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6336314180059736
2023-06-17 02:36:15,765|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:36:15,765|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6174530649978667]
