2023-06-17 02:56:06,193|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 02:56:06,193|INFO|__main__.startLogging|mode:|mtg
2023-06-17 02:56:06,193|INFO|__main__.startLogging|tasks:|TA1538
2023-06-17 02:56:06,193|INFO|__main__.startLogging|testsplit:|scaffold
2023-06-17 02:56:06,193|INFO|__main__.startLogging|output:|mtg_experiment_scaffold
2023-06-17 02:56:06,193|INFO|__main__.startLogging|device:|titanv
2023-06-17 02:56:06,193|INFO|__main__.startLogging|DONE
2023-06-17 02:56:06,193|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 02:56:06,599|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 02:56:07,809|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|1494
2023-06-17 02:56:07,809|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|1494
2023-06-17 02:56:07,809|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|423
2023-06-17 02:56:07,809|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|423
2023-06-17 02:56:10,832|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 02:56:10,832|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6197229551451187]
2023-06-17 02:56:10,832|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7748260973854642]
2023-06-17 02:56:10,847|INFO|nn.computeOptunaObjective|Trial 0 timings:|3.0268267999999994
2023-06-17 02:56:10,847|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6197229551451187
2023-06-17 02:56:12,152|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:56:12,152|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.621042216358839]
2023-06-17 02:56:12,152|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.7833713120652435]
2023-06-17 02:56:12,152|INFO|nn.computeOptunaObjective|Trial 1 timings:|1.3126008000000002
2023-06-17 02:56:12,152|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.621042216358839
2023-06-17 02:56:13,409|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:56:13,409|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6096785799952027]
2023-06-17 02:56:13,409|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.7807627728472056]
2023-06-17 02:56:13,409|INFO|nn.computeOptunaObjective|Trial 2 timings:|1.246212100000001
2023-06-17 02:56:13,409|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.6096785799952027
2023-06-17 02:56:14,706|INFO|nn.computeOptunaObjective|Trial 3 params:|{'n_layers': 4, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 100}
2023-06-17 02:56:14,706|INFO|nn.computeOptunaObjective|Trial 3 balacc:|[0.5]
2023-06-17 02:56:14,706|INFO|nn.computeOptunaObjective|Trial 3 rocauc:|[0.6614895658431279]
2023-06-17 02:56:14,706|INFO|nn.computeOptunaObjective|Trial 3 timings:|1.3024752999999993
2023-06-17 02:56:14,706|INFO|nn.computeOptunaObjective|Trial 3 objective:|0.5
2023-06-17 02:56:16,447|INFO|nn.computeOptunaObjective|Trial 4 params:|{'n_layers': 2, 'architecture': 'bottom', 'lr': 0.001, 'n_epochs': 150}
2023-06-17 02:56:16,447|INFO|nn.computeOptunaObjective|Trial 4 balacc:|[0.6157651715039578]
2023-06-17 02:56:16,447|INFO|nn.computeOptunaObjective|Trial 4 rocauc:|[0.7619932837610939]
2023-06-17 02:56:16,447|INFO|nn.computeOptunaObjective|Trial 4 timings:|1.7459721999999989
2023-06-17 02:56:16,447|INFO|nn.computeOptunaObjective|Trial 4 objective:|0.6157651715039578
2023-06-17 02:56:18,967|INFO|nn.computeOptunaObjective|Trial 5 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.0001, 'n_epochs': 200}
2023-06-17 02:56:18,967|INFO|nn.computeOptunaObjective|Trial 5 balacc:|[0.5882705684816503]
2023-06-17 02:56:18,967|INFO|nn.computeOptunaObjective|Trial 5 rocauc:|[0.7718877428639962]
2023-06-17 02:56:18,967|INFO|nn.computeOptunaObjective|Trial 5 timings:|2.510828199999999
2023-06-17 02:56:18,967|INFO|nn.computeOptunaObjective|Trial 5 objective:|0.5882705684816503
2023-06-17 02:56:20,318|INFO|nn.computeOptunaObjective|Trial 6 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.0001, 'n_epochs': 100}
2023-06-17 02:56:20,318|INFO|nn.computeOptunaObjective|Trial 6 balacc:|[0.5541796593907412]
2023-06-17 02:56:20,318|INFO|nn.computeOptunaObjective|Trial 6 rocauc:|[0.7984528663948189]
2023-06-17 02:56:20,318|INFO|nn.computeOptunaObjective|Trial 6 timings:|1.353410300000002
2023-06-17 02:56:20,318|INFO|nn.computeOptunaObjective|Trial 6 objective:|0.5541796593907412
2023-06-17 02:56:21,528|INFO|nn.computeOptunaObjective|Trial 7 params:|{'n_layers': 3, 'architecture': 'bottom', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 02:56:21,528|INFO|nn.computeOptunaObjective|Trial 7 balacc:|[0.6197229551451187]
2023-06-17 02:56:21,528|INFO|nn.computeOptunaObjective|Trial 7 rocauc:|[0.7720076757016071]
2023-06-17 02:56:21,528|INFO|nn.computeOptunaObjective|Trial 7 timings:|1.2091659999999997
2023-06-17 02:56:21,528|INFO|nn.computeOptunaObjective|Trial 7 objective:|0.6197229551451187
2023-06-17 02:56:22,757|INFO|nn.computeOptunaObjective|Trial 8 params:|{'n_layers': 3, 'architecture': 'linear', 'lr': 0.0001, 'n_epochs': 100}
2023-06-17 02:56:22,757|INFO|nn.computeOptunaObjective|Trial 8 balacc:|[0.5]
2023-06-17 02:56:22,757|INFO|nn.computeOptunaObjective|Trial 8 rocauc:|[0.7720676421204126]
2023-06-17 02:56:22,757|INFO|nn.computeOptunaObjective|Trial 8 timings:|1.2246071
2023-06-17 02:56:22,757|INFO|nn.computeOptunaObjective|Trial 8 objective:|0.5
2023-06-17 02:56:24,576|INFO|nn.computeOptunaObjective|Trial 9 params:|{'n_layers': 2, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 150}
2023-06-17 02:56:24,576|INFO|nn.computeOptunaObjective|Trial 9 balacc:|[0.5769069321180139]
