2023-06-17 03:53:22,848|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2023-06-17 03:53:22,862|INFO|__main__.startLogging|mode:|mtg
2023-06-17 03:53:22,862|INFO|__main__.startLogging|tasks:|TA1537,TA1537_S9,TA1538,TA1538_S9,TA97,TA97_S9,TA98,TA98_S9
2023-06-17 03:53:22,862|INFO|__main__.startLogging|testsplit:|scaffold
2023-06-17 03:53:22,862|INFO|__main__.startLogging|output:|mtg_experiment_scaffold
2023-06-17 03:53:22,862|INFO|__main__.startLogging|device:|titanv
2023-06-17 03:53:22,862|INFO|__main__.startLogging|DONE
2023-06-17 03:53:22,862|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2023-06-17 03:53:27,006|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2023-06-17 03:53:28,263|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|5558
2023-06-17 03:53:28,263|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|8|5558
2023-06-17 03:53:28,279|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|2420
2023-06-17 03:53:28,279|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|8|2420
2023-06-17 03:53:39,697|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2023-06-17 03:53:39,697|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6529739380696051, 0.623364948668508, 0.707993523626769, 0.7756896551724138, 0.6596510163698507, 0.7444714131607335, 0.689173587416039, 0.7486215538847119]
2023-06-17 03:53:39,697|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.8225097265895647, 0.8409505445828339, 0.8725113936195731, 0.9029885057471264, 0.7967260298614859, 0.8699208917655521, 0.8144209103199641, 0.8485454708199069]
2023-06-17 03:53:39,697|INFO|nn.computeOptunaObjective|Trial 0 timings:|11.427133400000002
2023-06-17 03:53:39,697|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.7002424545460788
2023-06-17 03:53:45,524|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 03:53:45,524|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6678969247988061, 0.68222679660222, 0.7267630127128808, 0.7699425287356323, 0.6449451340169096, 0.7518878101402373, 0.6760016309362862, 0.7604949874686717]
2023-06-17 03:53:45,524|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.8279726056600758, 0.8539137005576112, 0.8875029983209403, 0.8982183908045978, 0.7800413743479043, 0.8700107874865156, 0.8236893495568574, 0.8528419262441819]
2023-06-17 03:53:45,524|INFO|nn.computeOptunaObjective|Trial 1 timings:|5.823592000000001
2023-06-17 03:53:45,524|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.7100198531764554
2023-06-17 03:53:50,936|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2023-06-17 03:53:50,936|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6639130203059213, 0.6564307676272865, 0.7328496042216359, 0.7942528735632184, 0.6682406907717215, 0.7754854368932039, 0.6906264082920234, 0.7523809523809524]
2023-06-17 03:53:50,936|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.8265069551777435, 0.8572750013028297, 0.8785680019189254, 0.8947701149425287, 0.7774779636625292, 0.866235167206041, 0.8181827936221807, 0.8504878267096312]
2023-06-17 03:53:50,936|INFO|nn.computeOptunaObjective|Trial 2 timings:|5.403809800000001
2023-06-17 03:53:50,936|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.7167724692569954
2023-06-17 03:53:56,378|INFO|nn.computeOptunaObjective|Trial 3 params:|{'n_layers': 4, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 100}
2023-06-17 03:53:56,378|INFO|nn.computeOptunaObjective|Trial 3 balacc:|[0.5, 0.4991922455573506, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
2023-06-17 03:53:56,378|INFO|nn.computeOptunaObjective|Trial 3 rocauc:|[0.5139236795821563, 0.5581974047631455, 0.5850323818661549, 0.5529885057471264, 0.5594531390537866, 0.5330816253146351, 0.5666022876027382, 0.5419396706050842]
2023-06-17 03:53:56,378|INFO|nn.computeOptunaObjective|Trial 3 timings:|5.437574399999999
2023-06-17 03:53:56,378|INFO|nn.computeOptunaObjective|Trial 3 objective:|0.4998990306946688
2023-06-17 03:54:04,188|INFO|nn.computeOptunaObjective|Trial 4 params:|{'n_layers': 2, 'architecture': 'bottom', 'lr': 0.001, 'n_epochs': 150}
2023-06-17 03:54:04,188|INFO|nn.computeOptunaObjective|Trial 4 balacc:|[0.6208095720300592, 0.6370707175986242, 0.7053550011993284, 0.7156896551724138, 0.6434160820291419, 0.7354368932038835, 0.6864203094487006, 0.7362468671679199]
2023-06-17 03:54:04,188|INFO|nn.computeOptunaObjective|Trial 4 rocauc:|[0.8165138837072962, 0.8446636093595289, 0.8743703526025427, 0.8933333333333333, 0.7845835581939198, 0.8743257820927723, 0.8078907272688256, 0.8436313999283924]
2023-06-17 03:54:04,188|INFO|nn.computeOptunaObjective|Trial 4 timings:|7.810660200000001
2023-06-17 03:54:04,188|INFO|nn.computeOptunaObjective|Trial 4 objective:|0.6850556372312588
2023-06-17 03:54:15,134|INFO|nn.computeOptunaObjective|Trial 5 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.0001, 'n_epochs': 200}
