2022-12-16 03:28:33,583|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2022-12-16 03:28:33,583|INFO|__main__.startLogging|mode:|mtg
2022-12-16 03:28:33,583|INFO|__main__.startLogging|tasks:|TA100,TA102,TA104,TA1535
2022-12-16 03:28:33,583|INFO|__main__.startLogging|output:|mtg_experiment
2022-12-16 03:28:33,583|INFO|__main__.startLogging|device:|titanv
2022-12-16 03:28:33,584|INFO|__main__.startLogging|DONE
2022-12-16 03:28:33,584|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2022-12-16 03:28:33,584|INFO|data.generateModellingDatasets|>>>> GENERATING MODELLING DATASETS
2022-12-16 03:28:33,586|INFO|data.generateModellingDatasets|Task list parsed:|['TA100', 'TA102', 'TA104', 'TA1535']
2022-12-16 03:28:35,142|INFO|data.generateModellingDatasets|Modelling train dataset generated: (rows, columns)|5470|1029
2022-12-16 03:28:35,198|INFO|data.generateModellingDatasets|Modelling val dataset generated: (rows, columns)|1805|1029
2022-12-16 03:28:35,362|INFO|data.generateModellingDatasets|Modelling trainval dataset generated: (rows, columns)|6567|1029
2022-12-16 03:28:35,390|INFO|data.generateModellingDatasets|Modelling test dataset generated: (rows, columns)|857|1029
2022-12-16 03:28:35,390|INFO|data.generateModellingDatasets|Modelling datasets generation timing:|1.8041650999999996
2022-12-16 03:28:35,390|INFO|data.generateModellingDatasets|DONE
2022-12-16 03:28:35,397|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2022-12-16 03:28:36,493|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|5470
2022-12-16 03:28:36,493|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|4|5470
2022-12-16 03:28:36,494|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|1805
2022-12-16 03:28:36,494|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|4|1805
2022-12-16 03:28:45,796|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2022-12-16 03:28:45,796|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6606192305100734, 0.5793394777265745, 0.6712121212121213, 0.6273200824918219]
2022-12-16 03:28:45,796|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7460278956943601, 0.7635176651305684, 0.7999999999999999, 0.7809522116341914]
2022-12-16 03:28:45,796|INFO|nn.computeOptunaObjective|Trial 0 timings:|9.290116900000001
2022-12-16 03:28:45,796|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6346227279851477
2022-12-16 03:28:50,555|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2022-12-16 03:28:50,555|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6797992049053299, 0.6427035330261137, 0.725, 0.6090172095007822]
2022-12-16 03:28:50,555|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.755425847314871, 0.81036866359447, 0.8431818181818183, 0.7842412174655098]
2022-12-16 03:28:50,555|INFO|nn.computeOptunaObjective|Trial 1 timings:|4.757103399999998
2022-12-16 03:28:50,555|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.6641299868580565
2022-12-16 03:28:54,951|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2022-12-16 03:28:54,951|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6531399501381309, 0.6195084485407065, 0.6401515151515151, 0.6456051770729626]
2022-12-16 03:28:54,951|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.7478724479482515, 0.7719662058371736, 0.7946969696969697, 0.7772898591949936]
2022-12-16 03:28:54,951|INFO|nn.computeOptunaObjective|Trial 2 timings:|4.408817599999999
2022-12-16 03:28:54,951|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.6396012727258288
2022-12-16 03:28:59,286|INFO|nn.computeOptunaObjective|Trial 3 params:|{'n_layers': 4, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 100}
2022-12-16 03:28:59,286|INFO|nn.computeOptunaObjective|Trial 3 balacc:|[0.5, 0.5, 0.5, 0.5]
