2022-12-16 01:32:31,724|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2022-12-16 01:32:31,724|INFO|__main__.startLogging|mode:|mtg
2022-12-16 01:32:31,724|INFO|__main__.startLogging|tasks:|TA102
2022-12-16 01:32:31,724|INFO|__main__.startLogging|output:|mtg_experiment
2022-12-16 01:32:31,724|INFO|__main__.startLogging|device:|titanv
2022-12-16 01:32:31,724|INFO|__main__.startLogging|DONE
2022-12-16 01:32:31,724|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2022-12-16 01:32:31,724|INFO|data.generateModellingDatasets|>>>> GENERATING MODELLING DATASETS
2022-12-16 01:32:31,746|INFO|data.generateModellingDatasets|Task list parsed:|['TA102']
2022-12-16 01:32:31,955|INFO|data.generateModellingDatasets|Modelling train dataset generated: (rows, columns)|797|1026
2022-12-16 01:32:31,955|INFO|data.generateModellingDatasets|Modelling val dataset generated: (rows, columns)|221|1026
2022-12-16 01:32:31,985|INFO|data.generateModellingDatasets|Modelling trainval dataset generated: (rows, columns)|1018|1026
2022-12-16 01:32:31,988|INFO|data.generateModellingDatasets|Modelling test dataset generated: (rows, columns)|89|1026
2022-12-16 01:32:31,988|INFO|data.generateModellingDatasets|Modelling datasets generation timing:|0.24360870000000023
2022-12-16 01:32:31,988|INFO|data.generateModellingDatasets|DONE
2022-12-16 01:32:31,988|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2022-12-16 01:32:33,102|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|797
2022-12-16 01:32:33,102|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|797
2022-12-16 01:32:33,104|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|221
2022-12-16 01:32:33,104|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|221
2022-12-16 01:32:34,854|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2022-12-16 01:32:34,854|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6105990783410138]
2022-12-16 01:32:34,854|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.6857142857142856]
2022-12-16 01:32:34,854|INFO|nn.computeOptunaObjective|Trial 0 timings:|1.74897
2022-12-16 01:32:34,855|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6105990783410138
2022-12-16 01:32:35,595|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2022-12-16 01:32:35,595|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6221966205837173]
2022-12-16 01:32:35,595|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.6991551459293395]
2022-12-16 01:32:35,595|INFO|nn.computeOptunaObjective|Trial 1 timings:|0.7412522999999993
2022-12-16 01:32:35,595|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.6221966205837173
2022-12-16 01:32:36,276|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2022-12-16 01:32:36,276|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.624884792626728]
2022-12-16 01:32:36,276|INFO|nn.computeOptunaObjective|Trial 2 rocauc:|[0.7023041474654378]
2022-12-16 01:32:36,276|INFO|nn.computeOptunaObjective|Trial 2 timings:|0.6776375000000003
2022-12-16 01:32:36,276|INFO|nn.computeOptunaObjective|Trial 2 objective:|0.624884792626728
2022-12-16 01:32:36,975|INFO|nn.computeOptunaObjective|Trial 3 params:|{'n_layers': 4, 'architecture': 'bottom', 'lr': 0.0001, 'n_epochs': 100}
2022-12-16 01:32:36,975|INFO|nn.computeOptunaObjective|Trial 3 balacc:|[0.5231950844854071]
2022-12-16 01:32:36,975|INFO|nn.computeOptunaObjective|Trial 3 rocauc:|[0.6712749615975423]
2022-12-16 01:32:36,975|INFO|nn.computeOptunaObjective|Trial 3 timings:|0.7105305
2022-12-16 01:32:36,975|INFO|nn.computeOptunaObjective|Trial 3 objective:|0.5231950844854071
2022-12-16 01:32:37,882|INFO|nn.computeOptunaObjective|Trial 4 params:|{'n_layers': 2, 'architecture': 'bottom', 'lr': 0.001, 'n_epochs': 150}
2022-12-16 01:32:37,882|INFO|nn.computeOptunaObjective|Trial 4 balacc:|[0.590937019969278]
2022-12-16 01:32:37,882|INFO|nn.computeOptunaObjective|Trial 4 rocauc:|[0.6783410138248848]
2022-12-16 01:32:37,882|INFO|nn.computeOptunaObjective|Trial 4 timings:|0.8912763999999997
2022-12-16 01:32:37,882|INFO|nn.computeOptunaObjective|Trial 4 objective:|0.590937019969278
2022-12-16 01:32:39,236|INFO|nn.computeOptunaObjective|Trial 5 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.0001, 'n_epochs': 200}
2022-12-16 01:32:39,236|INFO|nn.computeOptunaObjective|Trial 5 balacc:|[0.5954685099846391]
2022-12-16 01:32:39,236|INFO|nn.computeOptunaObjective|Trial 5 rocauc:|[0.6807987711213517]
2022-12-16 01:32:39,236|INFO|nn.computeOptunaObjective|Trial 5 timings:|1.3526869999999995
