2022-12-16 02:50:52,186|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2022-12-16 02:50:52,186|INFO|__main__.startLogging|mode:|mtg
2022-12-16 02:50:52,186|INFO|__main__.startLogging|tasks:|TA1537,TA1537_S9,TA1538,TA1538_S9,TA97,TA97_S9,TA98,TA98_S9
2022-12-16 02:50:52,186|INFO|__main__.startLogging|output:|mtg_experiment
2022-12-16 02:50:52,186|INFO|__main__.startLogging|device:|titanv
2022-12-16 02:50:52,186|INFO|__main__.startLogging|DONE
2022-12-16 02:50:52,186|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2022-12-16 02:50:52,186|INFO|data.generateModellingDatasets|>>>> GENERATING MODELLING DATASETS
2022-12-16 02:50:52,186|INFO|data.generateModellingDatasets|Task list parsed:|['TA1537', 'TA1537_S9', 'TA1538', 'TA1538_S9', 'TA97', 'TA97_S9', 'TA98', 'TA98_S9']
2022-12-16 02:50:55,494|INFO|data.generateModellingDatasets|Modelling train dataset generated: (rows, columns)|5878|1033
2022-12-16 02:50:55,592|INFO|data.generateModellingDatasets|Modelling val dataset generated: (rows, columns)|2483|1033
2022-12-16 02:50:55,891|INFO|data.generateModellingDatasets|Modelling trainval dataset generated: (rows, columns)|6736|1033
2022-12-16 02:50:55,924|INFO|data.generateModellingDatasets|Modelling test dataset generated: (rows, columns)|1480|1033
2022-12-16 02:50:55,924|INFO|data.generateModellingDatasets|Modelling datasets generation timing:|3.7482301
2022-12-16 02:50:55,924|INFO|data.generateModellingDatasets|DONE
2022-12-16 02:50:55,952|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2022-12-16 02:50:57,108|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|5878
2022-12-16 02:50:57,108|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|8|5878
2022-12-16 02:50:57,113|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|2483
2022-12-16 02:50:57,113|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|8|2483
2022-12-16 02:51:07,887|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2022-12-16 02:51:07,887|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6474444385226243, 0.6653030381989682, 0.6813084672583354, 0.6770689655172414, 0.631768303651736, 0.7247842502696872, 0.665859782398764, 0.687406015037594]
2022-12-16 02:51:07,887|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.820537760486063, 0.8070509145864819, 0.8612377068841449, 0.8329310344827587, 0.7331354560172694, 0.8426824883135564, 0.8011845747762828, 0.7986036519871106]
2022-12-16 02:51:07,887|INFO|nn.computeOptunaObjective|Trial 0 timings:|10.768655199999998
2022-12-16 02:51:07,887|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.6726179076068688
2022-12-16 02:51:13,298|INFO|nn.computeOptunaObjective|Trial 1 params:|{'n_layers': 4, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 100}
2022-12-16 02:51:13,298|INFO|nn.computeOptunaObjective|Trial 1 balacc:|[0.6890022917443905, 0.7007790921882329, 0.7114415927080835, 0.6941954022988506, 0.6216495772620975, 0.7060409924487594, 0.6607888581300028, 0.7140037593984963]
2022-12-16 02:51:13,298|INFO|nn.computeOptunaObjective|Trial 1 rocauc:|[0.84117678409636, 0.8117932148626819, 0.8644159270808348, 0.8264367816091954, 0.7041734124842598, 0.850683207479324, 0.8135024356745852, 0.8043165950590763]
2022-12-16 02:51:13,298|INFO|nn.computeOptunaObjective|Trial 1 timings:|5.402731599999999
2022-12-16 02:51:13,299|INFO|nn.computeOptunaObjective|Trial 1 objective:|0.6872376957723642
2022-12-16 02:51:18,350|INFO|nn.computeOptunaObjective|Trial 2 params:|{'n_layers': 3, 'architecture': 'outer', 'lr': 0.001, 'n_epochs': 100}
2022-12-16 02:51:18,350|INFO|nn.computeOptunaObjective|Trial 2 balacc:|[0.6702153173799499, 0.6983688571577467, 0.6961201727032862, 0.7041954022988506, 0.6054146429213887, 0.6847357065803668, 0.6719199982832249, 0.6994674185463658]
