2022-12-16 01:24:59,842|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2022-12-16 01:24:59,842|INFO|__main__.startLogging|mode:|mtg
2022-12-16 01:24:59,842|INFO|__main__.startLogging|tasks:|TA100_S9
2022-12-16 01:24:59,842|INFO|__main__.startLogging|output:|mtg_experiment
2022-12-16 01:24:59,842|INFO|__main__.startLogging|device:|titanv
2022-12-16 01:24:59,842|INFO|__main__.startLogging|DONE
2022-12-16 01:24:59,842|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2022-12-16 01:24:59,842|INFO|data.generateModellingDatasets|>>>> GENERATING MODELLING DATASETS
2022-12-16 01:24:59,850|INFO|data.generateModellingDatasets|Task list parsed:|['TA100_S9']
2022-12-16 01:25:00,626|INFO|data.generateModellingDatasets|Modelling train dataset generated: (rows, columns)|4207|1026
2022-12-16 01:25:00,653|INFO|data.generateModellingDatasets|Modelling val dataset generated: (rows, columns)|1168|1026
2022-12-16 01:25:00,787|INFO|data.generateModellingDatasets|Modelling trainval dataset generated: (rows, columns)|5375|1026
2022-12-16 01:25:00,800|INFO|data.generateModellingDatasets|Modelling test dataset generated: (rows, columns)|467|1026
2022-12-16 01:25:00,801|INFO|data.generateModellingDatasets|Modelling datasets generation timing:|0.9513558
2022-12-16 01:25:00,801|INFO|data.generateModellingDatasets|DONE
2022-12-16 01:25:00,804|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2022-12-16 01:25:01,957|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|4207
2022-12-16 01:25:01,957|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|4207
2022-12-16 01:25:01,966|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|1168
2022-12-16 01:25:01,967|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|1168
2022-12-16 01:25:08,840|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2022-12-16 01:25:08,841|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.6326414714126074]
2022-12-16 01:25:08,841|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7192042061296646]
