2022-12-16 02:04:13,764|INFO|__main__.startLogging|>>>> START LOGGING A GMTAMES EXPERIMENT
2022-12-16 02:04:13,765|INFO|__main__.startLogging|mode:|mtg
2022-12-16 02:04:13,765|INFO|__main__.startLogging|tasks:|TA97_S9
2022-12-16 02:04:13,765|INFO|__main__.startLogging|output:|mtg_experiment
2022-12-16 02:04:13,765|INFO|__main__.startLogging|device:|titanv
2022-12-16 02:04:13,765|INFO|__main__.startLogging|DONE
2022-12-16 02:04:13,765|INFO|mtg.runMTGExperiment|>>>> RUNNING MECHANISTIC TASK GROUPING EXPERIMENT
2022-12-16 02:04:13,765|INFO|data.generateModellingDatasets|>>>> GENERATING MODELLING DATASETS
2022-12-16 02:04:13,765|INFO|data.generateModellingDatasets|Task list parsed:|['TA97_S9']
2022-12-16 02:04:14,037|INFO|data.generateModellingDatasets|Modelling train dataset generated: (rows, columns)|1241|1026
2022-12-16 02:04:14,037|INFO|data.generateModellingDatasets|Modelling val dataset generated: (rows, columns)|345|1026
2022-12-16 02:04:14,070|INFO|data.generateModellingDatasets|Modelling trainval dataset generated: (rows, columns)|1586|1026
2022-12-16 02:04:14,086|INFO|data.generateModellingDatasets|Modelling test dataset generated: (rows, columns)|138|1026
2022-12-16 02:04:14,086|INFO|data.generateModellingDatasets|Modelling datasets generation timing:|0.32126430000000017
2022-12-16 02:04:14,086|INFO|data.generateModellingDatasets|DONE
2022-12-16 02:04:14,088|INFO|mtg.runMTGExperiment|Device confirmed:|cuda:0
2022-12-16 02:04:15,169|INFO|nn.loadModellingDataset|Train descriptors loaded (features, instances):|1024|1241
2022-12-16 02:04:15,169|INFO|nn.loadModellingDataset|Train endpoints loaded (tasks, instances):|1|1241
2022-12-16 02:04:15,172|INFO|nn.loadModellingDataset|Val descriptors loaded (features, instances):|1024|345
2022-12-16 02:04:15,172|INFO|nn.loadModellingDataset|Val endpoints loaded (tasks, instances):|1|345
2022-12-16 02:04:17,560|INFO|nn.computeOptunaObjective|Trial 0 params:|{'n_layers': 2, 'architecture': 'top', 'lr': 0.001, 'n_epochs': 200}
2022-12-16 02:04:17,560|INFO|nn.computeOptunaObjective|Trial 0 balacc:|[0.5939859762675297]
2022-12-16 02:04:17,560|INFO|nn.computeOptunaObjective|Trial 0 rocauc:|[0.7339086659475008]
2022-12-16 02:04:17,560|INFO|nn.computeOptunaObjective|Trial 0 timings:|2.4002994
2022-12-16 02:04:17,560|INFO|nn.computeOptunaObjective|Trial 0 objective:|0.5939859762675297
